nivolumab/adverse effects	carcinoma non-small-cell lung/drug therapy	0.240219629375429	35124713
nivolumab/adverse effects	neoplasms/drug therapy	0.8265108416969653	33096100
interleukin-17/genetics	APC	0.02127659574468085	33462141
interleukin-17/genetics	CD274	0.1595744680851064	33462141
nivolumab/adverse effects	diarrhea/chemically induced	0.892764266875473	31595568
interleukin-17/genetics	CD8A	0.05319148936170214	33462141
nivolumab/adverse effects	ipilimumab/adverse effects	2.5111394794997657e-06	34159488
nivolumab/adverse effects	ipilimumab/adverse effects	2.5111394794997657e-06	33096100
nivolumab/adverse effects	ipilimumab/adverse effects	2.5111394794997657e-06	33882697
nivolumab/adverse effects	ipilimumab/adverse effects	2.5111394794997657e-06	34332139
nivolumab/adverse effects	ipilimumab/adverse effects	2.5111394794997657e-06	31595568
nivolumab/adverse effects	ipilimumab/adverse effects	2.5111394794997657e-06	32931028
nivolumab/adverse effects	ipilimumab/adverse effects	2.5111394794997657e-06	35191192
neoplasms	LTF	0.0425531914893617	32584703
adrenal gland diseases/diagnostic imaging	myocarditis/diagnostic imaging	0.010638297872340427	33375984
interleukin-17/genetics	IL17A	0.02127659574468085	33462141
nivolumab/adverse effects	colitis/chemically induced	0.36030611328699463	34159488
nivolumab/adverse effects	colitis/chemically induced	0.36030611328699463	34716545
nivolumab/adverse effects	colitis/chemically induced	0.36030611328699463	33096100
nivolumab/adverse effects	colitis/chemically induced	0.36030611328699463	35124713
nivolumab/adverse effects	colitis/chemically induced	0.36030611328699463	33906378
nivolumab/adverse effects	colitis/chemically induced	0.36030611328699463	34332139
nivolumab/adverse effects	colitis/chemically induced	0.36030611328699463	33882697
nivolumab/adverse effects	colitis/chemically induced	0.36030611328699463	31595568
nivolumab/adverse effects	colitis/chemically induced	0.36030611328699463	32931028
nivolumab/adverse effects	colitis/chemically induced	0.36030611328699463	35191192
adrenal gland diseases/diagnostic imaging	immune checkpoint inhibitors/adverse effects	0.5638297872340425	33375984
interleukin-17/genetics	MIR15B	0.010638297872340427	33462141
interleukin-17/genetics	NRF1	0.010638297872340427	33462141
nivolumab/adverse effects	paclitaxel/therapeutic use	0.1276595744680851	33476895
interleukin-17/genetics	PDCD1	0.2659574468085107	33462141
adrenal gland diseases/diagnostic imaging	pancreatitis/diagnostic imaging	0.010638297872340427	33375984
adrenal gland diseases/diagnostic imaging	neoplasms/diagnostic imaging	0.02127659574468085	33375984
colitis ulcerative	immune checkpoint inhibitors	0.31914893617021284	33146440
nephritis/chemically induced	nivolumab/therapeutic use	0.02127659574468085	32130969
