escherichia coli infections/drug therapy	anti-bacterial agents/adverse effects	0.010752688172043012	34107499
immune system diseases/drug therapy	IL6	0.021505376344086023	36159840
protective agents/pharmacology	PDCD1	0.2688172043010753	33506015
immune system diseases/drug therapy	LIF	0.010752688172043012	36159840
immune system diseases/drug therapy	PDCD1	0.2688172043010753	36159840
neoplasms	immune checkpoint inhibitors	0.38795986622073575	35842365
neoplasms	immune checkpoint inhibitors	0.38795986622073575	32584703
neoplasms	infliximab/adverse effects	0.1637508198518016	32584703
adrenal cortex hormones/therapeutic use	SNCA	0.09467811291093199	32641348
neoplasms	colitis	0.1637508198518016	35842365
adrenal cortex hormones/therapeutic use	TNF	0.09467811291093199	32641348
interleukin-17/genetics	micrornas/genetics	0.010752688172043012	33462141
colitis ulcerative	immune checkpoint inhibitors	0.3225806451612903	33146440
neoplasms	recurrence	0.04301075268817204	35842365
neoplasms	diarrhea/chemically induced	0.4853981611344865	32584703
interleukin-17/genetics	gene expression regulation neoplastic	0.010752688172043012	33462141
interleukin-17/genetics	lymphocytes tumor-infiltrating/metabolism	0.010752688172043012	33462141
diarrhea	neoplasms	0.08461898083216456	35842365
neoplasms	colitis/chemically induced	0.7267635590216236	36389768
neoplasms	colitis/chemically induced	0.7267635590216236	36189293
neoplasms	colitis/chemically induced	0.7267635590216236	32584703
colitis/therapy	immune checkpoint inhibitors	0.3225806451612903	33566423
interleukin-17/genetics	t-lymphocytes cytotoxic/immunology	0.010752688172043012	33462141
interleukin-17/genetics	tumor microenvironment/drug effects	0.010752688172043012	33462141
diarrhea	immune checkpoint inhibitors	0.10168302945301544	35842365
diarrhea	immune checkpoint inhibitors	0.10168302945301544	32780983
drug-related side effects and adverse reactions/prevention & control	growth inhibitors/therapeutic use	0.010752688172043012	34987517
neoplasms	inflammatory bowel diseases	0.08461898083216456	35842365
interleukin-17/genetics	immune checkpoint inhibitors/administration & dosage	0.04301075268817205	33462141
interleukin-17/genetics	ht29 cells	0.010752688172043012	33462141
diarrhea	colitis	0.001402524544179523	35842365
diarrhea	colitis	0.001402524544179523	32780983
colitis/therapy	immunologic factors	0.021505376344086023	33566423
interleukin-17/genetics	colitis/chemically induced	0.7419354838709677	33462141
diarrhea	recurrence	0.021505376344086023	35842365
interleukin-17/genetics	colorectal neoplasms/drug therapy	0.010752688172043012	33462141
drug-related side effects and adverse reactions/prevention & control	phosphatidylinositol 3-kinases/metabolism	0.010752688172043012	34987517
drug-related side effects and adverse reactions/prevention & control	antineoplastic agents immunological/therapeutic use	0.03225806451612904	34987517
interleukin-17/genetics	b7-h1 antigen/genetics	0.010752688172043012	33462141
drug-related side effects and adverse reactions/prevention & control	lymphocytes tumor-infiltrating/immunology	0.010752688172043012	34987517
drug-related side effects and adverse reactions/prevention & control	colitis/etiology	0.021505376344086023	34987517
drug-related side effects and adverse reactions/prevention & control	immune checkpoint inhibitors/therapeutic use	0.021505376344086023	34987517
drug-related side effects and adverse reactions/prevention & control	programmed cell death 1 receptor/antagonists & inhibitors	0.08602150537634409	34987517
diarrhea	inflammatory bowel diseases	0.04277699859747545	35842365
intestinal mucosa/diagnostic imaging	colon/diagnostic imaging	0.010752688172043012	32414860
drug-related side effects and adverse reactions/prevention & control	cell line tumor	0.021505376344086023	34987517
intestinal mucosa/diagnostic imaging	drug resistance/immunology	0.010752688172043012	32414860
intestinal mucosa/diagnostic imaging	immune checkpoint inhibitors/adverse effects	0.5698924731182795	32414860
drug-related side effects and adverse reactions/prevention & control	cd8-positive t-lymphocytes/immunology	0.010752688172043012	34987517
neoplasms	LTF	0.04301075268817204	32584703
intestinal mucosa/diagnostic imaging	skin neoplasms/drug therapy	0.021505376344086023	32414860
intestinal mucosa/diagnostic imaging	infliximab/adverse effects	0.04301075268817205	32414860
nephritis/chemically induced	nivolumab/therapeutic use	0.021505376344086023	32130969
drug-related side effects and adverse reactions/prevention & control	cytotoxicity immunologic	0.010752688172043012	34987517
interleukin-17/genetics	APC	0.021505376344086023	33462141
drug-related side effects and adverse reactions/prevention & control	CD8A	0.05376344086021506	34987517
interleukin-17/genetics	CD274	0.16129032258064516	33462141
carcinoma renal cell/drug therapy	nephritis/chemically induced	0.021505376344086023	32130969
intestinal mucosa/diagnostic imaging	colitis/chemically induced	0.7419354838709677	32414860
nephritis/chemically induced	diabetes mellitus type 1/chemically induced	0.010752688172043012	32130969
interleukin-17/genetics	CD8A	0.05376344086021506	33462141
carcinoma renal cell/drug therapy	nivolumab/therapeutic use	0.04277699859747545	32130969
intestinal mucosa/diagnostic imaging	glucocorticoids/pharmacology	0.010752688172043012	32414860
interleukin-17/genetics	IL17A	0.021505376344086023	33462141
drug-related side effects and adverse reactions/prevention & control	MTOR	0.010752688172043012	34987517
nephritis/chemically induced	exanthema/chemically induced	0.010752688172043012	32130969
nephritis/chemically induced	bevacizumab/administration & dosage	0.010752688172043012	32130969
carcinoma renal cell/drug therapy	diabetes mellitus type 1/chemically induced	0.021505376344086023	32130969
drug-related side effects and adverse reactions/prevention & control	PDCD1	0.2688172043010753	34987517
intestinal mucosa/diagnostic imaging	melanoma/drug therapy	0.05376344086021506	32414860
interleukin-17/genetics	MIR15B	0.010752688172043012	33462141
interleukin-17/genetics	NRF1	0.010752688172043012	33462141
carcinoma renal cell/drug therapy	immune checkpoint inhibitors/adverse effects	0.8176718092566619	35277350
nephritis/chemically induced	pneumonia/chemically induced	0.03225806451612904	32130969
interleukin-17/genetics	PDCD1	0.2688172043010753	33462141
carcinoma renal cell/drug therapy	exanthema/chemically induced	0.021505376344086023	32130969
carcinoma renal cell/drug therapy	bevacizumab/administration & dosage	0.021505376344086023	32130969
nephritis/chemically induced	fatigue/chemically induced	0.010752688172043012	32130969
intestinal mucosa/diagnostic imaging	immunosuppressive agents/pharmacology	0.010752688172043012	32414860
carcinoma renal cell/drug therapy	pneumonia/chemically induced	0.0638148667601683	32130969
carcinoma renal cell/drug therapy	fatigue/chemically induced	0.021505376344086023	32130969
intestinal mucosa/diagnostic imaging	mucositis/chemically induced	0.010752688172043012	32414860
nivolumab/adverse effects	pyrimidines/therapeutic use	0.2426367461430575	33096100
nivolumab/adverse effects	immune checkpoint inhibitors/adverse effects	0.14957366220908094	34159488
nivolumab/adverse effects	immune checkpoint inhibitors/adverse effects	0.14957366220908094	33096100
nivolumab/adverse effects	immune checkpoint inhibitors/adverse effects	0.14957366220908094	33882697
nivolumab/adverse effects	immune checkpoint inhibitors/adverse effects	0.14957366220908094	33906378
nivolumab/adverse effects	immune checkpoint inhibitors/adverse effects	0.14957366220908094	34332139
nivolumab/adverse effects	immune checkpoint inhibitors/adverse effects	0.14957366220908094	31595568
nivolumab/adverse effects	immune checkpoint inhibitors/adverse effects	0.14957366220908094	32931028
nivolumab/adverse effects	immune checkpoint inhibitors/adverse effects	0.14957366220908094	32028372
nivolumab/adverse effects	immune checkpoint inhibitors/adverse effects	0.14957366220908094	33476895
nephritis/chemically induced	pruritus/chemically induced	0.010752688172043012	32130969
carcinoma renal cell/drug therapy	pruritus/chemically induced	0.021505376344086023	32130969
nivolumab/therapeutic use	diabetes mellitus type 1/chemically induced	0.021505376344086023	32130969
nivolumab/adverse effects	pneumonia/chemically induced	0.34250882357474227	35124713
carcinoma renal cell/drug therapy	adrenal insufficiency/chemically induced	0.021505376344086023	32130969
adrenal gland diseases/diagnostic imaging	myocarditis/diagnostic imaging	0.010752688172043012	33375984
nivolumab/adverse effects	colitis/diagnosis	0.2426367461430575	32028372
nephritis/chemically induced	adrenal insufficiency/chemically induced	0.010752688172043012	32130969
